direction,metric_bug,system,bereich,task_id,generation_id,gold_decision,model_decision,accuracy_match,norm_match,result_correctness_40,result_correctness_frac,subsumption_25,judge_total_100,question,model_begruendung,judge_reason
lenient,1,Qwen/Qwen3.6-35B-A3B,strafrecht,ed1a6209-1155-4c1d-943d-5f4df14844aa,db48e25b-6edc-408c-a9a4-0094f2e8e111,Nein.,Nein,0,1,39.5,0.988,22.5,95.0,"In Berlin versuchen junge Männer, die Tradition des Maibaumstehlens aus Bayern zu importieren, und stehlen in der Nacht zum 1. Mai den Maibaum eines benachbarten Stadtteils. Sie berufen sich auf den bayerischen Brauch, wonach der Maibaum später gegen eine Auslöse in Form von Bier und Brotzeit zurückgegeben werden soll. Im Gegensatz zu Bayern existiert diese Tradition in Berlin jedoch nicht, und die Beteiligten haben sie erst vor zwei Jahren nach einem Bericht im Fernsehen begonnen. Der Bezirksbürgermeister erstattet Anzeige wegen Diebstahls, woraufhin sich die Beschuldigten auf die gewohnheitsrechtliche Rechtfertigung berufen, die in Bayern anerkannt sei.","Im deutschen Strafrecht gilt der absolute Gesetzesvorbehalt (§ 1 StGB, Art. 103 GG). Gewohnheitsrecht kann weder Straftatbestände begründen noch Rechtfertigungsgründe schaffen. Zudem scheitert die Berufung bereits an den materiellen Voraussetzungen für Gewohnheitsrecht: Es fehlt die erforderliche langjährige, einheitliche und räumlich begrenzte Übung mit Rechtsüberzeugung (opinio iuris) im Geltungsbereich Berlin. Ein ausschließlich in Bayern geltender Brauch begründet keine übertragbare Rechtfertigung und kann den Diebstahlsvorwurf nach § 242 StGB nicht ausschließen.",Die Entscheidung 'Nein' ist im Ergebnis zutreffend und entspricht der Referenzlösung. Die Begründung trifft den Kern des Problems. Kleine Abzüge nur wegen der etwas zu absolut formulierten Aussage zum Gewohnheitsrecht.
lenient,1,deepseek-ai/DeepSeek-V4-Flash,strafrecht,ed1a6209-1155-4c1d-943d-5f4df14844aa,cc50c57c-6959-4cf6-9d16-8a8c9dfbf88d,Nein.,Nein,0,1,39.5,0.988,23.5,94.0,"In Berlin versuchen junge Männer, die Tradition des Maibaumstehlens aus Bayern zu importieren, und stehlen in der Nacht zum 1. Mai den Maibaum eines benachbarten Stadtteils. Sie berufen sich auf den bayerischen Brauch, wonach der Maibaum später gegen eine Auslöse in Form von Bier und Brotzeit zurückgegeben werden soll. Im Gegensatz zu Bayern existiert diese Tradition in Berlin jedoch nicht, und die Beteiligten haben sie erst vor zwei Jahren nach einem Bericht im Fernsehen begonnen. Der Bezirksbürgermeister erstattet Anzeige wegen Diebstahls, woraufhin sich die Beschuldigten auf die gewohnheitsrechtliche Rechtfertigung berufen, die in Bayern anerkannt sei.","Gewohnheitsrecht entsteht durch langandauernde, gleichmäßige Übung (longa consuetudo) und die Überzeugung der Rechtsgemeinschaft, dass diese Übung rechtens sei (opinio necessitatis). Im vorliegenden Fall fehlt es an beiden Voraussetzungen: Die Tradition des Maibaumstehlens besteht in Berlin nicht, sondern wurde erst vor zwei Jahren nach einem Fernsehbericht begonnen. Eine bloß zweijährige Übung ist nicht langandauernd, und die Überzeugung der Rechtsgemeinschaft liegt nicht vor, da der Brauch in Berlin fremd ist und die Beteiligten ihn erst kürzlich importierten. Eine gewohnheitsrechtliche Rechtfertigung für den Diebstahl gemäß § 242 StGB scheidet daher aus.","Die Entscheidung 'Nein' ist nach dem Fall und der Referenzlösung richtig. Die Annahme eines gewohnheitsrechtlichen Rechtfertigungsgrundes in Berlin scheidet mangels langjähriger, lokaler Übung und Rechtsüberzeugung aus."
lenient,1,gpt-5.4-mini,strafrecht,4c58273a-f4c5-4a6e-8cc9-64a90d5c52ef,e361ae08-76d2-482a-a803-24accc41a03c,Nein.,Nein,0,1,39.5,0.988,17.5,88.0,"K. wurde beim Diebstahl von Lebensmitteln im Wert von 40 Euro in einem Supermarkt ertappt. Bei ihrer Vernehmung gab sie an, bereits seit über einem Jahr regelmäßig kleinere Mengen an Lebensmitteln aus verschiedenen Geschäften zu entwenden, da dies eine weit verbreitete Praxis sei. K. argumentiert vor Gericht, dass sich hieraus ein gewohnheitsrechtlicher Rechtfertigungsgrund entwickelt habe, der den Tatbestand des § 242 StGB ausschließe.",Gewohnheitsrecht kann im Strafrecht keinen Rechtfertigungsgrund für den Diebstahl nach § 242 StGB begründen. Nach dem Gesetzlichkeitsprinzip des Art. 103 Abs. 2 GG und § 1 StGB sind Straftatbestände und ihre Rechtfertigungsgründe nur auf gesetzlicher Grundlage anerkannt; bloßes tatsächliches Regelverhalten („weit verbreitete Praxis“) schafft keine Rechtfertigung. K.s jahrelange Wiederholung ändert daher nichts an der Strafbarkeit des Diebstahls.,Die Entscheidung ist richtig: Gewohnheitsrecht ist hier nicht anwendbar und kann keinen Rechtfertigungsgrund für den Diebstahl begründen. Die Begründung trifft den Kern der Referenzlösung und nennt die maßgeblichen verfassungs- und strafrechtlichen Gründe.
lenient,1,gemini-3.1-flash-lite-preview,strafrecht,4c58273a-f4c5-4a6e-8cc9-64a90d5c52ef,835bd8b2-36ec-4d6f-87dd-d8f53ac72d11,Nein.,Nein,0,1,39.5,0.988,20.5,93.0,"K. wurde beim Diebstahl von Lebensmitteln im Wert von 40 Euro in einem Supermarkt ertappt. Bei ihrer Vernehmung gab sie an, bereits seit über einem Jahr regelmäßig kleinere Mengen an Lebensmitteln aus verschiedenen Geschäften zu entwenden, da dies eine weit verbreitete Praxis sei. K. argumentiert vor Gericht, dass sich hieraus ein gewohnheitsrechtlicher Rechtfertigungsgrund entwickelt habe, der den Tatbestand des § 242 StGB ausschließe.","Gewohnheitsrecht kann nach dem Grundsatz 'nullum crimen, nulla poena sine lege' (Art. 103 Abs. 2 GG, § 1 StGB) weder einen Straftatbestand erweitern noch einen gesetzlich nicht vorgesehenen Rechtfertigungsgrund schaffen. Zudem fehlt es an der für Gewohnheitsrecht erforderlichen Überzeugung von der rechtlichen Verpflichtung (opinio iuris), da Diebstahl gegen den geltenden Rechtsfrieden und das Eigentumsrecht (Art. 14 GG) verstößt.","Die Entscheidung 'Nein' ist klar richtig. Gewohnheitsrecht kann einen Diebstahl nicht rechtfertigen, und eine bloße Häufung von Rechtsverstößen schafft kein strafbarkeitsausschließendes Gewohnheitsrecht. Nur minimale Abzüge, weil die Antwort etwas allgemein formuliert ist und nicht ausdrücklich auf die fehlende allgemeine Rechtsüberzeugung der Rechtsgemeinschaft im konkreten Kontext eingeht."
lenient,1,Qwen/Qwen3-235B-A22B-Thinking-2507,strafrecht,4c58273a-f4c5-4a6e-8cc9-64a90d5c52ef,2e1ab6f3-fa52-4762-945d-de5bf875c3bf,Nein.,Nein,0,1,39.5,0.988,22.5,94.0,"K. wurde beim Diebstahl von Lebensmitteln im Wert von 40 Euro in einem Supermarkt ertappt. Bei ihrer Vernehmung gab sie an, bereits seit über einem Jahr regelmäßig kleinere Mengen an Lebensmitteln aus verschiedenen Geschäften zu entwenden, da dies eine weit verbreitete Praxis sei. K. argumentiert vor Gericht, dass sich hieraus ein gewohnheitsrechtlicher Rechtfertigungsgrund entwickelt habe, der den Tatbestand des § 242 StGB ausschließe.","Gewohnheitsrecht kann im Strafrecht keinen Rechtfertigungsgrund begründen, da das deutsche Strafrecht auf dem nullum crimen sine lege-Prinzip beruht (Art. 103 GG, § 1 StGB). Für die Entstehung von Gewohnheitsrecht ist neben der ubiquitas (hier fehlende hinreichende Verbreitung) auch die opinio iuris necessitatis erforderlich, d.h. die Überzeugung, dass die Praxis rechtlich geboten ist. Die bloße Wiederholung rechtswidriger Handlungen (hier Bagatellbetrug) begründet keine Rechtsgewohnheit, da die Täter nicht an eine Erlaubtheit glauben (st. Rspr. des BGH, z.B. NStZ 1997, 313). § 242 StGB lässt keine Ausnahme für vermeintliche Gewohnheitsrechte zu.","Die Entscheidung ist zutreffend: Ein Gewohnheitsrecht, das den Diebstahl rechtfertigen oder die Strafbarkeit ausschließen könnte, besteht nicht. Die Begründung entspricht dem Kern der Referenzlösung. Minimaler Abzug nur wegen einer sprachlichen Unschärfe („Bagatellbetrug“ statt Diebstahl) und weil die Begründung etwas allgemeiner als nötig ausfällt."
lenient,1,claude-opus-4-7,strafrecht,4c58273a-f4c5-4a6e-8cc9-64a90d5c52ef,cc1c6077-550b-4d1c-b6a6-d32666d0ead5,Nein.,Nein,0,1,39.5,0.988,24.5,98.0,"K. wurde beim Diebstahl von Lebensmitteln im Wert von 40 Euro in einem Supermarkt ertappt. Bei ihrer Vernehmung gab sie an, bereits seit über einem Jahr regelmäßig kleinere Mengen an Lebensmitteln aus verschiedenen Geschäften zu entwenden, da dies eine weit verbreitete Praxis sei. K. argumentiert vor Gericht, dass sich hieraus ein gewohnheitsrechtlicher Rechtfertigungsgrund entwickelt habe, der den Tatbestand des § 242 StGB ausschließe.","Im Strafrecht gilt gemäß Art. 103 Abs. 2 GG, § 1 StGB das strikte Gesetzlichkeitsprinzip (nullum crimen, nulla poena sine lege scripta). Strafbarkeitsbegründendes wie strafbarkeitserweiterndes Gewohnheitsrecht ist unzulässig; auch täterbegünstigendes Gewohnheitsrecht wird jedenfalls bei geschriebenen Rechtfertigungsgründen abgelehnt, soweit es nicht über allgemeine Rechtsgrundsätze (§ 34 StGB, Notwehr etc.) anerkannt ist. Zudem fehlt es schon an den Voraussetzungen eines Gewohnheitsrechts: weder liegt eine lang andauernde, allgemeine Übung (longa consuetudo) noch eine entsprechende Rechtsüberzeugung (opinio iuris) vor – Ladendiebstahl wird gesellschaftlich gerade nicht als rechtmäßig anerkan","Die Entscheidung 'Nein' ist eindeutig richtig. Die Begründung trifft den Kern: Eine bloße Häufung von Rechtsverstößen kann keinen strafrechtlichen Rechtfertigungsgrund begründen; es fehlt die erforderliche Rechtsüberzeugung. Der Ergebnisgehalt ist vollständig überzeugend. Minimaler Abzug nur, weil die Antwort an einer Stelle etwas zu breit formuliert ist und einzelne Zusatzsätze nicht notwendig sind."
lenient,1,Qwen/Qwen3.5-122B-A10B,strafrecht,4c58273a-f4c5-4a6e-8cc9-64a90d5c52ef,adf306f2-2174-43c8-97e8-5135953c2a6b,Nein.,Nein,0,1,39.5,0.988,20.5,90.0,"K. wurde beim Diebstahl von Lebensmitteln im Wert von 40 Euro in einem Supermarkt ertappt. Bei ihrer Vernehmung gab sie an, bereits seit über einem Jahr regelmäßig kleinere Mengen an Lebensmitteln aus verschiedenen Geschäften zu entwenden, da dies eine weit verbreitete Praxis sei. K. argumentiert vor Gericht, dass sich hieraus ein gewohnheitsrechtlicher Rechtfertigungsgrund entwickelt habe, der den Tatbestand des § 242 StGB ausschließe.","Nach § 1 StGB i.V.m. Art. 103 II GG gilt im Strafrecht der Grundsatz nullum crimen sine lege. Ein gewohnheitsrechtlicher Rechtfertigungsgrund scheitert am Fehlen einer allgemeinen Rechtsüberzeugung, Diebstahl sei rechtens. Eine bloße Häufung von Straftaten begründet keine Rechtswidrigkeitsausschließung und kann das eindeutige gesetzliche Verbot nicht verdrängen.",Die Entscheidung ist zutreffend: Ein strafbarkeitsausschließendes Gewohnheitsrecht für Diebstahl gibt es nicht. Die Begründung trägt die Ablehnung des Rechtfertigungsgrundes im Ergebnis voll.
lenient,1,claude-opus-4-7,strafrecht,19ca58da-be67-435c-bcdd-84b29cf88ab5,1cd43e43-d8e0-4eb4-b908-96ba756027d1,Nein.,Nein,0,1,39.5,0.988,23.5,96.0,"Der 32-jährige M. wurde bei einer Polizeikontrolle mit 8 Gramm Cannabis aufgegriffen und argumentierte, dass der Besitz geringer Mengen zum Eigenkonsum seit Jahrzehnten faktisch geduldet werde. Diese Praxis sei durch entsprechende Richtlinien der Staatsanwaltschaften formalisiert worden und habe zu einer gestiegenen gesellschaftlichen Akzeptanz geführt. M. beruft sich darauf, dass sich durch diese langjährige Praxis ein gewohnheitsrechtlicher Rechtfertigungsgrund entwickelt habe, der die Strafbarkeit nach dem BtMG für Kleinstmengen zum Eigenkonsum ausschließe.","Im Strafrecht gilt gemäß Art. 103 Abs. 2 GG, § 1 StGB der Grundsatz ""nulla poena sine lege scripta"". Strafbarkeit und ihre Voraussetzungen – einschließlich Rechtfertigungsgründe, soweit sie zulasten Dritter oder entgegen gesetzlicher Wertungen wirken – bedürfen einer geschriebenen gesetzlichen Grundlage. Strafbegründendes Gewohnheitsrecht ist ausgeschlossen; täterbegünstigendes Gewohnheitsrecht wird zwar teils diskutiert, scheitert hier aber daran, dass der Gesetzgeber den Umgang mit Cannabis im BtMG (mittlerweile KCanG) bewusst und abschließend geregelt hat. Die Einstellungspraxis nach § 31a BtMG bzw. §§ 153, 153a StPO ist eine prozessuale Opportunitätsentscheidung, kein materieller Rechtfe","Die Entscheidung ist zutreffend: Gewohnheitsrecht ist hier nicht anwendbar, ein strafbarkeitsausschließender Rechtfertigungsgrund entsteht aus der Duldungs- und Einstellungspraxis nicht."
lenient,1,deepseek-ai/DeepSeek-V4-Pro,strafrecht,19ca58da-be67-435c-bcdd-84b29cf88ab5,2fe95614-ab06-45b9-b1bd-675917df7b5f,Nein.,Nein,0,1,39.5,0.988,22.5,94.0,"Der 32-jährige M. wurde bei einer Polizeikontrolle mit 8 Gramm Cannabis aufgegriffen und argumentierte, dass der Besitz geringer Mengen zum Eigenkonsum seit Jahrzehnten faktisch geduldet werde. Diese Praxis sei durch entsprechende Richtlinien der Staatsanwaltschaften formalisiert worden und habe zu einer gestiegenen gesellschaftlichen Akzeptanz geführt. M. beruft sich darauf, dass sich durch diese langjährige Praxis ein gewohnheitsrechtlicher Rechtfertigungsgrund entwickelt habe, der die Strafbarkeit nach dem BtMG für Kleinstmengen zum Eigenkonsum ausschließe.","Gewohnheitsrecht entsteht durch langandauernde, allgemeine Rechtsüberzeugung (opinio iuris) einer ständigen Übung. Zwar liegt eine faktische Duldungspraxis vor (Nichtverfolgung nach § 31a BtMG i.V.m. Richtlinien), jedoch fehlt die Rechtsüberzeugung, dass das Verhalten rechtmäßig und nicht nur strafrechtlich nicht verfolgt wird. Die Einstellungsmöglichkeiten nach Opportunitätsprinzip (§§ 153, 153a StPO) begründen keine materielle Rechtfertigung, sondern nur eine prozessuale Nichtverfolgung. Ein gewohnheitsrechtlicher Rechtfertigungsgrund beseitigt nicht die Rechtswidrigkeit des Besitzes von Betäubungsmitteln nach § 29 Abs. 1 BtMG, da die Strafandrohung weiterhin besteht und die gesellschaftli","Die Entscheidung 'Nein' ist zutreffend. Auch die tragenden Gründe stimmen im Kern mit der Referenzlösung überein: keine materielle Rechtfertigung, keine ausreichende Rechtsüberzeugung, keine Aufhebung der Strafbarkeit durch bloße Duldungspraxis."
lenient,1,claude-sonnet-4-6,strafrecht,19ca58da-be67-435c-bcdd-84b29cf88ab5,cceb68cf-aeda-4790-8b24-e0ef1b76e777,Nein.,Nein,0,1,39.5,0.988,21.5,94.0,"Der 32-jährige M. wurde bei einer Polizeikontrolle mit 8 Gramm Cannabis aufgegriffen und argumentierte, dass der Besitz geringer Mengen zum Eigenkonsum seit Jahrzehnten faktisch geduldet werde. Diese Praxis sei durch entsprechende Richtlinien der Staatsanwaltschaften formalisiert worden und habe zu einer gestiegenen gesellschaftlichen Akzeptanz geführt. M. beruft sich darauf, dass sich durch diese langjährige Praxis ein gewohnheitsrechtlicher Rechtfertigungsgrund entwickelt habe, der die Strafbarkeit nach dem BtMG für Kleinstmengen zum Eigenkonsum ausschließe.","Im Strafrecht gilt das verfassungsrechtlich verankerte Gesetzlichkeitsprinzip (Art. 103 Abs. 2 GG, § 1 StGB): „Nulla poena sine lege scripta."" Strafbarkeit und Strafrahmen müssen durch förmliches Gesetz bestimmt sein. Gewohnheitsrecht kann im Strafrecht daher keine strafbegründende oder strafschärfende Wirkung entfalten – anerkannt ist lediglich, dass es zugunsten des Täters wirken kann. Vorliegend begehrt M. jedoch keine strafverschärfende Anwendung, sondern einen gewohnheitsrechtlichen Rechtfertigungsgrund. Zwar wäre ein Gewohnheitsrecht zugunsten des Täters theoretisch nicht von vornherein ausgeschlossen. Es scheitert jedoch bereits am Tatbestandsmerkmal der Rechtsüberzeugung (opinio iuri","Die Entscheidung 'Nein' ist klar richtig. Gewohnheitsrecht rechtfertigt hier den Cannabisbesitz nicht; die Duldungspraxis der Strafverfolgungsbehörden begründet keinen strafbarkeitsausschließenden Rechtfertigungsgrund. Nahezu volle Punktzahl, nur minimaler Abzug wegen der eher weit formulierten Nebenbemerkung zum KCanG, die für die Lösung nicht erforderlich war."
lenient,1,Qwen/Qwen3.6-35B-A3B,strafrecht,19ca58da-be67-435c-bcdd-84b29cf88ab5,3f2812c7-7c89-4d5a-ad12-9ef15a3ac4a8,Nein.,Nein,0,1,39.5,0.988,20.5,91.0,"Der 32-jährige M. wurde bei einer Polizeikontrolle mit 8 Gramm Cannabis aufgegriffen und argumentierte, dass der Besitz geringer Mengen zum Eigenkonsum seit Jahrzehnten faktisch geduldet werde. Diese Praxis sei durch entsprechende Richtlinien der Staatsanwaltschaften formalisiert worden und habe zu einer gestiegenen gesellschaftlichen Akzeptanz geführt. M. beruft sich darauf, dass sich durch diese langjährige Praxis ein gewohnheitsrechtlicher Rechtfertigungsgrund entwickelt habe, der die Strafbarkeit nach dem BtMG für Kleinstmengen zum Eigenkonsum ausschließe.","Im deutschen Strafrecht ist die Entstehung von Gewohnheitsrecht, insbesondere zur Begründung von Rechtfertigungsgründen, aufgrund des Gesetzesvorbehalts (Art. 103 Abs. 2 GG, § 1 StGB) ausgeschlossen. Die Strafbarkeit des Cannabisbesitzes ist im BtMG abschließend normiert. Eine langjährige Duldungspraxis oder staatsanwaltschaftliche Richtlinien begründen kein materielles Gewohnheitsrecht, sondern betreffen lediglich das Strafverfolgungsermessen. Sie können die materielle Rechtswidrigkeit nach dem Gesetz nicht aufheben.",Die Entscheidung 'Nein' ist eindeutig zutreffend. Gewohnheitsrecht kann die Strafbarkeit nach dem BtMG nicht beseitigen; eine bloße Duldungspraxis und staatsanwaltschaftliche Richtlinien begründen kein strafbarkeitsausschließendes Gewohnheitsrecht. Damit entspricht das Ergebnis voll der Referenzlösung.
lenient,1,gemini-3.1-pro-preview,strafrecht,19ca58da-be67-435c-bcdd-84b29cf88ab5,f3282f61-abaa-43e5-97aa-6579612e3794,Nein.,Nein,0,1,39.5,0.988,23.5,96.0,"Der 32-jährige M. wurde bei einer Polizeikontrolle mit 8 Gramm Cannabis aufgegriffen und argumentierte, dass der Besitz geringer Mengen zum Eigenkonsum seit Jahrzehnten faktisch geduldet werde. Diese Praxis sei durch entsprechende Richtlinien der Staatsanwaltschaften formalisiert worden und habe zu einer gestiegenen gesellschaftlichen Akzeptanz geführt. M. beruft sich darauf, dass sich durch diese langjährige Praxis ein gewohnheitsrechtlicher Rechtfertigungsgrund entwickelt habe, der die Strafbarkeit nach dem BtMG für Kleinstmengen zum Eigenkonsum ausschließe.","Gewohnheitsrecht ist im Strafrecht zugunsten des Täters zwar grundsätzlich zulässig (Art. 103 Abs. 2 GG schließt nur gewohnheitsrechtliche Strafbegründung oder -schärfung aus). Die Entstehung eines gewohnheitsrechtlichen Rechtfertigungsgrundes setzt jedoch eine langanhaltende Übung (longa consuetudo) und die allgemeine Überzeugung der rechtlichen Gebotenheit (opinio iuris) voraus. Die von M. angeführte Praxis der Staatsanwaltschaften beruht auf § 31a BtMG, einer rein prozessualen Vorschrift zum Absehen von der Strafverfolgung im Rahmen des Opportunitätsprinzips. Diese Norm setzt die materielle Rechtswidrigkeit und Strafbarkeit des Besitzes von Betäubungsmitteln gerade voraus. Die Einstellung",Die Entscheidung ist zutreffend: Gewohnheitsrecht ist hier nicht anwendbar. Die Begründung trifft den Kern der Referenzlösung und verneint zu Recht einen strafbarkeitsausschließenden Gewohnheitsrechtstatbestand.
